Gene ID,Expression level
WBGene00016343,26.796
WBGene00016344,0
WBGene00016345,0
WBGene00016346,0.201
WBGene00016349,0
WBGene00016350,0
WBGene00016351,4.622
WBGene00016352,1.233
WBGene00016353,1.797
WBGene00016354,17.491
WBGene00016355,0.297
WBGene00016356,0
WBGene00016357,0
WBGene00016358,0
WBGene00016359,5.845
WBGene00016360,36.525
WBGene00016361,0
WBGene00016362,0
WBGene00016363,0
WBGene00016364,0
WBGene00016365,0.345
WBGene00016366,0
WBGene00016367,0
WBGene00016368,0
WBGene00016369,0
WBGene00016370,0
WBGene00016371,0
WBGene00016373,1.167
WBGene00016374,28.721
WBGene00016375,9.139
WBGene00016376,18.044
WBGene00016378,16.26
WBGene00016379,0
WBGene00016380,0.629
WBGene00016381,0.349
WBGene00016382,0
WBGene00016383,14.49
WBGene00016384,11.255
WBGene00016386,4.548
WBGene00016387,0
WBGene00016388,0
WBGene00016389,0
WBGene00016390,6.202
WBGene00016391,26.333
WBGene00016392,1.648
WBGene00016393,299.391
WBGene00016394,0
WBGene00016395,67.857
WBGene00016396,10.344
WBGene00016397,1.036
WBGene00016398,0
WBGene00016399,2.946
WBGene00016400,3.014
WBGene00016402,0.1
WBGene00016403,0
WBGene00016404,6.218
WBGene00016405,48.165
WBGene00016406,10.845
WBGene00016407,28.01
WBGene00016408,9.985
WBGene00016409,1.217
WBGene00016410,0
WBGene00016411,10.206
WBGene00016412,43.785
WBGene00016413,0
WBGene00016414,0
WBGene00016415,27.359
WBGene00016416,0
WBGene00016417,13.956
WBGene00016418,0.94
WBGene00016419,10.933
WBGene00016420,0
WBGene00016421,0.263
WBGene00016422,3.315
WBGene00016423,16.855
WBGene00016424,0
WBGene00016425,0
WBGene00016427,0.491
WBGene00016428,0.021
WBGene00016429,8.485
WBGene00016430,0
WBGene00016431,0
WBGene00016432,17.603
WBGene00016433,23.462
WBGene00016434,0
WBGene00016435,36.376
WBGene00016436,0
WBGene00016437,0
WBGene00016438,6.639
WBGene00016439,27.253
WBGene00016440,10.103
WBGene00016441,0
WBGene00016442,29.242
WBGene00016443,7.774
WBGene00016444,2.989
WBGene00016445,1.87
WBGene00016446,20.442
WBGene00016447,0
WBGene00016448,12.359
WBGene00016449,0
WBGene00016450,0
WBGene00016451,0
WBGene00016452,30.222
WBGene00016453,0
WBGene00016454,0
WBGene00016455,0
WBGene00016456,0.172
WBGene00016457,0.334
WBGene00016458,0.209
WBGene00016459,0
WBGene00016460,0
WBGene00016461,0
WBGene00016462,0
WBGene00016463,6.388
WBGene00016464,0
WBGene00016465,0
WBGene00016466,8.614
WBGene00016467,0
WBGene00016468,0
WBGene00016469,0.803
WBGene00016470,0
WBGene00016471,0
WBGene00016472,0
WBGene00016473,0.197
WBGene00016474,136.335
WBGene00016475,0
WBGene00016476,0
WBGene00016477,0
WBGene00016478,0
WBGene00016480,0
WBGene00016481,24.924
WBGene00016483,25.295
WBGene00016484,6.713
WBGene00016485,0.185
WBGene00016486,0
WBGene00016487,0
WBGene00016488,0
WBGene00016489,44.23
WBGene00016490,3.597
WBGene00016491,0
WBGene00016492,14.531
WBGene00016493,924.091
WBGene00016494,56.724
WBGene00016495,8.579
WBGene00016496,115.198
WBGene00016497,0
WBGene00016499,0
WBGene00016500,20.74
WBGene00016501,0.671
WBGene00016502,0
WBGene00016503,0
WBGene00016504,0.063
WBGene00016505,18.196
WBGene00016506,9.379
WBGene00016507,16.303
WBGene00016508,6.766
WBGene00016509,238.55
WBGene00016511,55.229
WBGene00016512,0.301
WBGene00016513,16.872
WBGene00016514,0
WBGene00016516,0
WBGene00016517,0.496
WBGene00016518,0
WBGene00016519,0
WBGene00016520,0
WBGene00016521,0
WBGene00016522,0
WBGene00016523,0.911
WBGene00016524,1.774
WBGene00016525,0
WBGene00016526,0
WBGene00016527,0
WBGene00016528,0
WBGene00016529,0
WBGene00016530,0
WBGene00016531,179.279
WBGene00016532,0
WBGene00016533,0
WBGene00016534,0.575
WBGene00016535,44.014
WBGene00016537,0
WBGene00016538,0.076
WBGene00016539,36.61
WBGene00016540,1.474
WBGene00016541,0
WBGene00016542,2.787
WBGene00016543,0
WBGene00016544,0
WBGene00016545,0
WBGene00016546,0
WBGene00016547,2.137
WBGene00016549,0
WBGene00016550,0
WBGene00016551,5.629
WBGene00016555,0
WBGene00016556,0
WBGene00016557,0.14
WBGene00016558,0.443
WBGene00016559,18.409
WBGene00016561,0.524
WBGene00016562,21.965
WBGene00016564,0
WBGene00016565,0
WBGene00016566,6.655
WBGene00016567,3.926
WBGene00016568,29.405
WBGene00016570,5.574
WBGene00016571,5.699
WBGene00016573,28.835
WBGene00016574,17.159
WBGene00016575,3.55
WBGene00016576,24.119
WBGene00016577,0
WBGene00016578,0
WBGene00016579,0.149
WBGene00016580,0
WBGene00016581,0
WBGene00016582,3.685
WBGene00016583,14.857
WBGene00016585,0
WBGene00016586,0.183
WBGene00016587,0
WBGene00016588,21.333
WBGene00016589,7.96
WBGene00016590,14.378
WBGene00016591,20.012
WBGene00016592,1.278
WBGene00016594,2.33
WBGene00016595,7.106
WBGene00016596,0
WBGene00016597,0
WBGene00016598,12.328
WBGene00016599,0
WBGene00016600,8.509
WBGene00016601,8.953
WBGene00016602,18.121
WBGene00016603,24.047
WBGene00016605,0
WBGene00016606,8.616
WBGene00016607,14.015
WBGene00016608,3.35
WBGene00016609,5.065
WBGene00016610,13.621
WBGene00016611,18.083
WBGene00016612,0.195
WBGene00016613,0
WBGene00016614,8.203
WBGene00016616,3.813
WBGene00016617,0.714
WBGene00016619,4.243
WBGene00016620,33.427
WBGene00016621,4.825
WBGene00016622,20.027
WBGene00016623,6.048
WBGene00016624,11.06
WBGene00016625,0.076
WBGene00016626,89.23
WBGene00016627,0
WBGene00016628,0.06
WBGene00016629,36.119
WBGene00016630,376.942
WBGene00016631,0.336
WBGene00016632,0
WBGene00016633,0.426
WBGene00016634,28.653
WBGene00016635,348.175
WBGene00016636,697.557
WBGene00016637,2.843
WBGene00016638,245.066
WBGene00016639,0
WBGene00016641,8.746
WBGene00016642,15.885
WBGene00016643,24.932
WBGene00016644,0.066
WBGene00016645,20.212
WBGene00016650,32.399
WBGene00016652,1.71
WBGene00016653,29.172
WBGene00016654,1.779
WBGene00016655,81.077
WBGene00016657,0.241
WBGene00016658,123.257
WBGene00016659,23.879
WBGene00016660,0.091
WBGene00016661,21.269
WBGene00016662,18.985
WBGene00016663,0
WBGene00016664,10.815
WBGene00016665,0
WBGene00016666,0
WBGene00016667,10.809
WBGene00016668,0
WBGene00016669,0
WBGene00016670,0
WBGene00016671,0
WBGene00016673,0
WBGene00016674,2.903
WBGene00016675,0.078
WBGene00016676,7.876
WBGene00016677,0
WBGene00016678,5.737
WBGene00016679,12.399
WBGene00016680,0
WBGene00016681,0
WBGene00016682,0
WBGene00016683,10.864
WBGene00016684,8.574
WBGene00016685,0
WBGene00016686,0
WBGene00016688,0
WBGene00016689,0
WBGene00016690,0
WBGene00016692,0
WBGene00016693,0
WBGene00016694,0
WBGene00016695,0
WBGene00016696,0
WBGene00016697,0
WBGene00016698,0
WBGene00016699,0
WBGene00016700,0
WBGene00016701,8.614
WBGene00016702,0
WBGene00016703,8.303
WBGene00016704,12.958
WBGene00016705,2.561
WBGene00016706,133.414
WBGene00016707,0.105
WBGene00016708,0
WBGene00016709,0
WBGene00016710,24.424
WBGene00016711,0
WBGene00016712,0
WBGene00016713,0
WBGene00016714,0
WBGene00016716,79.079
WBGene00016717,0
WBGene00016718,0
WBGene00016719,0
WBGene00016720,0
WBGene00016721,0.658
WBGene00016722,860.841
WBGene00016724,0
WBGene00016725,1.119
WBGene00016728,0
WBGene00016729,0
WBGene00016730,1.41
WBGene00016731,0
WBGene00016732,0
WBGene00016733,0
WBGene00016734,1.915
WBGene00016735,27.578
WBGene00016737,0
WBGene00016738,2.302
WBGene00016739,44.283
WBGene00016740,11.939
WBGene00016741,22.39
WBGene00016742,0
WBGene00016743,0.06
WBGene00016744,0
WBGene00016745,5.98
WBGene00016746,92.863
WBGene00016747,0.148
WBGene00016748,0.159
WBGene00016749,0
WBGene00016750,7.722
WBGene00016751,11.541
WBGene00016752,1.274
WBGene00016753,0
WBGene00016754,35.712
WBGene00016755,0
WBGene00016756,0.096
WBGene00016757,13.536
WBGene00016758,5.031
WBGene00016759,0
WBGene00016760,0
WBGene00016761,0
WBGene00016762,0
WBGene00016763,0
WBGene00016764,9.55
WBGene00016765,0
WBGene00016766,0.024
WBGene00016767,0
WBGene00016768,0
WBGene00016769,0
WBGene00016770,0
WBGene00016772,1.432
WBGene00016773,0
WBGene00016777,0
WBGene00016778,0
WBGene00016779,0
WBGene00016781,17.294
WBGene00016782,5.332
WBGene00016783,12.359
WBGene00016785,0
WBGene00016786,0
WBGene00016788,59.281
WBGene00016789,0.076
WBGene00016790,84.345
WBGene00016791,14.943
WBGene00016792,22.086
WBGene00016793,10.689
WBGene00016794,12.577
WBGene00016795,0.151
WBGene00016796,0
WBGene00016797,0
WBGene00016798,0
WBGene00016799,0
WBGene00016800,2.222
WBGene00016801,0
WBGene00016803,7.509
WBGene00016804,0
WBGene00016805,9.169
WBGene00016806,0.058
WBGene00016807,5.466
WBGene00016808,24.709
WBGene00016809,0
WBGene00016810,18.372
WBGene00016811,0.053
WBGene00016812,14.893
WBGene00016813,0
WBGene00016815,0
WBGene00016816,2.01
WBGene00016817,2.032
WBGene00016818,0
WBGene00016820,0
WBGene00016821,0
WBGene00016822,0
WBGene00016823,0
WBGene00016824,0
WBGene00016825,0
WBGene00016826,0
WBGene00016827,0
WBGene00016828,0
WBGene00016829,0
WBGene00016830,0
WBGene00016831,0
WBGene00016832,0
WBGene00016833,0
WBGene00016834,0
WBGene00016835,0.13
WBGene00016836,0.615
WBGene00016837,2.403
WBGene00016838,31.98
WBGene00016839,0
WBGene00016840,0
WBGene00016841,3.04
WBGene00016842,4.514
WBGene00016843,0
WBGene00016844,35.4
WBGene00016845,0
WBGene00016846,53.176
WBGene00016847,0
WBGene00016848,8.485
WBGene00016849,0.99
WBGene00016850,0
WBGene00016851,0
WBGene00016852,0
WBGene00016854,0
WBGene00016855,5.264
WBGene00016856,0
WBGene00016857,0
WBGene00016858,0.263
WBGene00016859,0
WBGene00016860,6.65
WBGene00016861,0
WBGene00016862,19.169
WBGene00016863,0
WBGene00016864,0
WBGene00016865,1.982
WBGene00016866,2.076
WBGene00016867,13.108
WBGene00016868,1.638
WBGene00016869,2.662
WBGene00016870,0
WBGene00016871,41.011
WBGene00016872,0
WBGene00016873,0
WBGene00016874,0
WBGene00016877,0
WBGene00016879,9.324
WBGene00016880,0
WBGene00016881,0
WBGene00016883,0
WBGene00016884,0
WBGene00016885,0
WBGene00016888,38.969
WBGene00016889,21.137
WBGene00016890,0.357
WBGene00016891,0.076
WBGene00016892,389.23
WBGene00016893,7.58
WBGene00016894,3.041
WBGene00016895,0
WBGene00016896,0
WBGene00016898,2.962
WBGene00016899,0
WBGene00016900,0
WBGene00016902,2.603
WBGene00016903,4.334
WBGene00016904,0
WBGene00016905,22.279
WBGene00016906,3.462
WBGene00016907,18.445
WBGene00016909,0
WBGene00016911,33.006
WBGene00016912,0
WBGene00016913,45.348
WBGene00016914,0
WBGene00016915,0
WBGene00016916,7.893
WBGene00016917,0
WBGene00016918,899.221
WBGene00016919,0.536
WBGene00016920,7.352
WBGene00016921,0.145
WBGene00016922,0
WBGene00016923,48.443
WBGene00016924,5.514
WBGene00016925,0
WBGene00016926,8.654
WBGene00016927,0
WBGene00016928,0
WBGene00016929,0
WBGene00016930,0
WBGene00016931,0
WBGene00016932,0
WBGene00016933,0
WBGene00016934,22.955
WBGene00016935,0
WBGene00016937,4.881
WBGene00016938,0.254
WBGene00016939,0.172
WBGene00016940,0
WBGene00016941,0
WBGene00016942,0
WBGene00016943,25.286
WBGene00016944,6.477
WBGene00016945,0.411
WBGene00016946,0
WBGene00016947,0
WBGene00016948,0
WBGene00016949,0
WBGene00016950,0
WBGene00016951,0
WBGene00016953,0
WBGene00016954,0
WBGene00016955,0
WBGene00016956,0
WBGene00016957,3.813
WBGene00016958,35.368
WBGene00016960,8.659
WBGene00016961,28.455
WBGene00016962,0.149
WBGene00016963,0
WBGene00016964,36.355
WBGene00016965,22.229
WBGene00016966,10.388
WBGene00016968,2.14
WBGene00016970,0
WBGene00016971,0.111
WBGene00016972,0
WBGene00016973,0
WBGene00016974,21.619
WBGene00016975,0
WBGene00016976,0
WBGene00016977,31.94
WBGene00016978,0.482
WBGene00016979,2.008
WBGene00016980,0.197
WBGene00016981,36.411
WBGene00016982,0
WBGene00016983,29.979
WBGene00016984,0.153
WBGene00016985,0.096
WBGene00016987,229.392
WBGene00016988,101.813
WBGene00016989,35.624
WBGene00016990,6.402
WBGene00016992,9.188
WBGene00016993,0
WBGene00016995,13.253
WBGene00016996,0
WBGene00016997,4.718
WBGene00016998,0.212
WBGene00016999,0
WBGene00017000,0.091
WBGene00017001,0
WBGene00017002,28.081
WBGene00017003,3.774
WBGene00017004,3.391
WBGene00017005,4.18
WBGene00017006,0
WBGene00017007,1.037
WBGene00017009,0.96
WBGene00017010,2.128
WBGene00017011,17.304
WBGene00017012,0
WBGene00017013,0.41
WBGene00017014,3.894
WBGene00017015,0
WBGene00017016,16.523
WBGene00017017,3.125
WBGene00017018,0
WBGene00017019,0
WBGene00017020,0
WBGene00017021,1.035
WBGene00017022,0
WBGene00017023,12.156
WBGene00017024,0
WBGene00017025,6.191
WBGene00017026,0
WBGene00017027,0
WBGene00017028,0
WBGene00017031,0.095
WBGene00017032,13.866
WBGene00017033,0
WBGene00017034,0
WBGene00017035,0
WBGene00017036,0.94
WBGene00017037,6.018
WBGene00017038,5.058
WBGene00017039,6.849
WBGene00017040,2.767
WBGene00017041,15.249
WBGene00017042,20.029
WBGene00017044,9.892
WBGene00017045,7.75
WBGene00017046,4.999
WBGene00017048,0
WBGene00017050,0.12
WBGene00017051,0
WBGene00017052,0
WBGene00017053,7.389
WBGene00017054,3.329
WBGene00017055,0
WBGene00017056,0
WBGene00017057,0
WBGene00017058,0
WBGene00017059,2.195
WBGene00017060,363.475
WBGene00017061,0
WBGene00017062,63.69
WBGene00017063,0.598
WBGene00017064,1.394
WBGene00017065,1306.193
WBGene00017066,9.272
WBGene00017068,0
WBGene00017069,0
WBGene00017070,14.745
WBGene00017071,0
WBGene00017072,0.167
WBGene00017073,1.717
WBGene00017074,8.964
WBGene00017075,199.607
WBGene00017076,0
WBGene00017077,1.934
WBGene00017078,0.202
WBGene00017079,0.639
WBGene00017080,1.926
WBGene00017082,55.207
WBGene00017083,0.162
WBGene00017084,11.936
WBGene00017085,3.776
WBGene00017087,22.37
WBGene00017088,52.526
WBGene00017089,0.56
WBGene00017090,0
WBGene00017091,0
WBGene00017092,0
WBGene00017093,0
WBGene00017094,0
WBGene00017095,0
WBGene00017096,0
WBGene00017097,0
WBGene00017098,8.402
WBGene00017099,0
WBGene00017100,0
WBGene00017101,0
WBGene00017102,0
WBGene00017103,3.948
WBGene00017105,3.231
WBGene00017106,0
WBGene00017107,0
WBGene00017108,8.978
WBGene00017109,0
WBGene00017110,0
WBGene00017111,0
WBGene00017112,0
WBGene00017113,0
WBGene00017114,0
WBGene00017115,0
WBGene00017116,0
WBGene00017117,0
WBGene00017118,0
WBGene00017119,106.994
WBGene00017120,1.194
WBGene00017121,1825.953
WBGene00017122,0
WBGene00017123,7.737
WBGene00017124,0.117
WBGene00017125,80.721
WBGene00017126,0
WBGene00017127,113.029
WBGene00017128,234.135
WBGene00017129,0.153
WBGene00017130,0
WBGene00017131,0.067
WBGene00017132,0
WBGene00017133,0
WBGene00017134,0
WBGene00017135,0
WBGene00017136,0
WBGene00017137,14.953
WBGene00017138,13.961
WBGene00017139,0
WBGene00017140,0.31
WBGene00017141,0.197
WBGene00017142,0.112
WBGene00017143,0
WBGene00017144,15.024
WBGene00017146,3.133
WBGene00017147,2.616
WBGene00017149,253.423
WBGene00017150,15.938
WBGene00017151,0
WBGene00017152,0
WBGene00017153,0
WBGene00017154,0.313
WBGene00017156,0
WBGene00017157,15.07
WBGene00017158,7.702
WBGene00017159,33.29
WBGene00017160,57.91
WBGene00017161,16.934
WBGene00017162,19.379
WBGene00017163,15.56
WBGene00017164,3.319
WBGene00017165,9.809
WBGene00017166,214.586
WBGene00017168,0.158
WBGene00017169,14.085
WBGene00017170,0.089
WBGene00017172,0
WBGene00017173,0
WBGene00017174,0
WBGene00017175,0.491
WBGene00017176,0.163
WBGene00017177,0
WBGene00017178,2.323
WBGene00017179,0
WBGene00017180,0.23
WBGene00017181,0
WBGene00017182,0
WBGene00017183,0.575
WBGene00017184,6.203
WBGene00017190,0
WBGene00017193,22.68
WBGene00017194,0.218
WBGene00017195,55.826
WBGene00017197,0
WBGene00017198,1.723
WBGene00017199,0
WBGene00017200,0
WBGene00017201,0.118
WBGene00017203,0
WBGene00017204,0
WBGene00017205,0
WBGene00017207,0
WBGene00017208,0
WBGene00017210,6.101
WBGene00017211,2.187
WBGene00017212,0
WBGene00017213,0
WBGene00017214,0
WBGene00017215,0
WBGene00017216,0.433
WBGene00017217,2.216
WBGene00017218,17.227
WBGene00017219,0.677
WBGene00017220,15.488
WBGene00017221,0
WBGene00017223,0
WBGene00017225,0
WBGene00017226,0
WBGene00017227,0
WBGene00017228,0
WBGene00017229,0
WBGene00017230,0
WBGene00017231,0
WBGene00017232,0
WBGene00017233,0
WBGene00017235,0.552
WBGene00017236,0
WBGene00017237,2.102
WBGene00017238,50.311
WBGene00017239,20.22
WBGene00017240,10.237
WBGene00017241,32.164
WBGene00017243,0
WBGene00017244,13.506
WBGene00017245,7.518
WBGene00017246,0
WBGene00017247,0
WBGene00017248,0
WBGene00017249,0
WBGene00017250,28.364
WBGene00017251,0.123
WBGene00017252,0
WBGene00017253,0
WBGene00017254,0
WBGene00017255,0.255
WBGene00017257,0.024
WBGene00017258,29.312
WBGene00017259,0
WBGene00017260,0
WBGene00017261,11.715
WBGene00017262,21.732
WBGene00017263,0
WBGene00017264,0
WBGene00017265,0
WBGene00017266,65.555
WBGene00017267,0
WBGene00017268,16.777
WBGene00017269,13.103
WBGene00017271,0.37
WBGene00017272,24.312
WBGene00017273,5.697
WBGene00017274,42.129
WBGene00017275,4.427
WBGene00017277,0
WBGene00017278,0
WBGene00017279,0
WBGene00017280,2.719
WBGene00017281,13.637
WBGene00017282,8.43
WBGene00017283,39.875
WBGene00017284,11.413
WBGene00017285,7.826
WBGene00017286,6.192
WBGene00017287,0
WBGene00017288,29.965
WBGene00017289,11.504
WBGene00017290,0
WBGene00017291,0
WBGene00017292,0
WBGene00017293,8.858
WBGene00017294,0.335
WBGene00017295,9.636
WBGene00017296,0.857
WBGene00017297,22.375
WBGene00017298,8.882
WBGene00017299,2.544
WBGene00017300,10.035
WBGene00017301,59.333
WBGene00017302,4.931
WBGene00017303,22.667
WBGene00017304,23.479
WBGene00017305,26.473
WBGene00017306,0.086
WBGene00017307,12.579
WBGene00017308,0.103
WBGene00017309,0.369
WBGene00017310,0.15
WBGene00017311,14.924
WBGene00017312,0
WBGene00017313,6.342
WBGene00017314,13.495
WBGene00017315,0
WBGene00017316,3.487
WBGene00017317,37.759
WBGene00017319,16.84
WBGene00017320,0.814
WBGene00017321,11.815
WBGene00017322,0
WBGene00017323,0
WBGene00017324,0
WBGene00017325,0
WBGene00017326,0
WBGene00017327,0
WBGene00017328,0.857
WBGene00017329,2.421
WBGene00017330,0
WBGene00017331,0.091
WBGene00017332,0
WBGene00017333,0
WBGene00017334,0.14
WBGene00017335,11.765
WBGene00017336,0
WBGene00017338,5.076
WBGene00017339,0.358
WBGene00017340,12.633
WBGene00017341,0.156
WBGene00017342,35.334
WBGene00017343,0
WBGene00017344,13.565
WBGene00017345,0
WBGene00017347,8.141
WBGene00017348,46.032
WBGene00017349,20.625
WBGene00017350,14.706
WBGene00017351,0
WBGene00017352,1.526
WBGene00017353,6.524
WBGene00017354,0.133
WBGene00017355,3.191
WBGene00017356,14.673
WBGene00017357,19.744
WBGene00017358,0.317
WBGene00017359,0
WBGene00017360,3.251
WBGene00017361,0
WBGene00017362,455.257
WBGene00017363,120.002
WBGene00017364,0
WBGene00017365,0
WBGene00017366,0
WBGene00017367,0
WBGene00017369,7.491
WBGene00017370,3.12
WBGene00017371,0
WBGene00017372,11.12
WBGene00017373,10.006
WBGene00017374,371.052
WBGene00017375,0.961
WBGene00017376,0.195
WBGene00017378,0.115
WBGene00017379,0
WBGene00017380,8.163
WBGene00017381,5.244
WBGene00017382,0
WBGene00017383,0
WBGene00017384,0
WBGene00017385,7.735
WBGene00017386,0
WBGene00017387,0.139
WBGene00017388,0
WBGene00017389,12.68
WBGene00017390,7.458
WBGene00017391,0
WBGene00017392,0
WBGene00017393,0
WBGene00017394,0.312
WBGene00017395,0
WBGene00017396,0
WBGene00017397,8.636
WBGene00017398,0
WBGene00017399,0
WBGene00017400,0.088
WBGene00017402,0
WBGene00017403,0
WBGene00017405,0
WBGene00017406,0
WBGene00017407,0
WBGene00017408,0
WBGene00017410,0
WBGene00017411,0
WBGene00017412,0
WBGene00017413,0
WBGene00017414,0
WBGene00017415,0
WBGene00017416,0.061
WBGene00017417,0.129
WBGene00017418,0
WBGene00017419,10.274
WBGene00017420,7.959
WBGene00017421,5.043
WBGene00017422,0
WBGene00017423,13.529
WBGene00017424,0.08
WBGene00017426,1.765
WBGene00017427,0
WBGene00017428,74.621
WBGene00017429,0
WBGene00017430,6.065
WBGene00017431,0.085
WBGene00017432,0
WBGene00017433,0
WBGene00017434,5.264
WBGene00017435,4.128
WBGene00017436,0
WBGene00017437,9.024
WBGene00017438,0
WBGene00017439,18.536
WBGene00017440,361.731
WBGene00017441,0.279
WBGene00017442,20.491
WBGene00017443,0.066
WBGene00017444,0
WBGene00017445,57.04
WBGene00017446,2.516
WBGene00017447,0.776
WBGene00017448,0.823
WBGene00017449,0.31
WBGene00017450,0
WBGene00017451,0
WBGene00017452,0
WBGene00017453,0
WBGene00017454,0
WBGene00017455,0
WBGene00017456,0
WBGene00017459,0
WBGene00017460,0
WBGene00017461,0
WBGene00017462,0
WBGene00017463,0.322
WBGene00017464,0
WBGene00017465,0
WBGene00017466,0
WBGene00017467,21.69
WBGene00017468,145.236
WBGene00017469,0
WBGene00017471,0.112
WBGene00017472,14.711
WBGene00017473,4.818
WBGene00017474,0
WBGene00017475,13.051
WBGene00017476,0
WBGene00017478,16.713
WBGene00017480,2.415
WBGene00017481,0
WBGene00017482,0
WBGene00017483,0
WBGene00017484,0.272
WBGene00017485,5.801
WBGene00017486,0
WBGene00017487,0
WBGene00017488,0
WBGene00017489,0
WBGene00017490,0
WBGene00017491,0
WBGene00017492,0
WBGene00017493,0
WBGene00017494,0
WBGene00017496,0
WBGene00017497,3.297
WBGene00017498,2.071
WBGene00017499,41.208
WBGene00017500,0
WBGene00017501,0
WBGene00017502,0
WBGene00017503,0
WBGene00017504,0
WBGene00017506,121.957
WBGene00017507,0.266
WBGene00017508,0.811
WBGene00017509,0
WBGene00017510,0
WBGene00017511,0.245
WBGene00017512,0
WBGene00017513,6.199
WBGene00017514,0
WBGene00017515,0
WBGene00017516,0
WBGene00017517,0
WBGene00017519,0
WBGene00017520,0
WBGene00017524,0
WBGene00017528,0
WBGene00017529,0.152
WBGene00017530,0
WBGene00017532,0.061
WBGene00017533,0
WBGene00017534,5.587
WBGene00017535,6.124
WBGene00017536,16.568
WBGene00017537,4.608
WBGene00017538,1.881
WBGene00017539,0
WBGene00017540,0
WBGene00017541,7.896
WBGene00017542,0
WBGene00017543,0
WBGene00017544,0
WBGene00017545,0
WBGene00017546,6.978
WBGene00017547,7.302
WBGene00017548,9.206
WBGene00017549,1.03
WBGene00017550,0
WBGene00017551,0
WBGene00017552,0
WBGene00017553,0
WBGene00017554,0
WBGene00017555,0
WBGene00017556,0
WBGene00017557,0
WBGene00017559,17.335
WBGene00017560,2.171
WBGene00017562,0
WBGene00017563,120.343
WBGene00017564,0
WBGene00017565,50.598
WBGene00017566,0
WBGene00017567,15.771
WBGene00017568,9.385
WBGene00017569,0
WBGene00017570,0
WBGene00017571,4.352
WBGene00017573,0
WBGene00017574,0
WBGene00017576,0
WBGene00017577,0
WBGene00017578,0
WBGene00017579,0
WBGene00017580,3.867
WBGene00017581,0
WBGene00017582,7.574
WBGene00017583,11.466
WBGene00017584,0
WBGene00017585,0
WBGene00017586,0
WBGene00017587,0
WBGene00017588,0
WBGene00017589,0
WBGene00017591,12.096
WBGene00017592,0
WBGene00017593,0
WBGene00017594,0
WBGene00017597,18.496
WBGene00017599,3.665
WBGene00017600,1.342
WBGene00017601,0
WBGene00017602,0
WBGene00017603,0
WBGene00017605,86.822
WBGene00017606,8.549
WBGene00017607,0.573
WBGene00017608,28.595
WBGene00017609,0
WBGene00017610,0
WBGene00017611,0.579
WBGene00017613,2.444
WBGene00017614,0
WBGene00017615,0
WBGene00017616,0
WBGene00017618,16.813
WBGene00017619,1.906
WBGene00017620,0
WBGene00017621,2.222
WBGene00017625,0
WBGene00017628,1.953
WBGene00017629,0
WBGene00017631,0
WBGene00017632,0.08
WBGene00017633,0
WBGene00017634,0
WBGene00017635,0.177
WBGene00017636,11.37
WBGene00017637,0.122
WBGene00017638,0
WBGene00017639,30.404
WBGene00017640,26.362
WBGene00017641,0.207
WBGene00017642,4.768
WBGene00017643,3.231
WBGene00017644,3.948
WBGene00017645,0
WBGene00017646,3.621
WBGene00017647,0.614
WBGene00017648,0
WBGene00017650,0
WBGene00017651,1.31
WBGene00017652,0
WBGene00017653,45.747
WBGene00017654,0.587
WBGene00017655,0
WBGene00017656,3.09
WBGene00017657,173
WBGene00017658,0
WBGene00017659,39.724
WBGene00017660,0
WBGene00017661,1.022
WBGene00017662,0
WBGene00017663,49.519
WBGene00017664,0
WBGene00017666,0
WBGene00017667,0
WBGene00017668,0
WBGene00017670,0
WBGene00017671,95.467
WBGene00017672,29.921
WBGene00017673,13.221
WBGene00017674,0.747
WBGene00017675,29.542
WBGene00017676,0.415
WBGene00017677,0
WBGene00017678,0
WBGene00017679,0
WBGene00017681,0.162
WBGene00017683,0.598
WBGene00017684,0
WBGene00017686,20.815
WBGene00017687,0
WBGene00017688,162.528
WBGene00017690,0
WBGene00017691,13.455
WBGene00017692,0
WBGene00017693,0
WBGene00017694,0
WBGene00017695,0.063
WBGene00017696,0
WBGene00017698,100.727
WBGene00017699,14.497
WBGene00017700,0
WBGene00017701,0
WBGene00017702,0.45
WBGene00017703,0
WBGene00017704,0
WBGene00017705,0.411
WBGene00017706,0.633
WBGene00017707,0
WBGene00017708,0.434
WBGene00017709,0
WBGene00017710,0
WBGene00017711,1.203
WBGene00017712,0
WBGene00017713,0
WBGene00017714,0
WBGene00017715,0
WBGene00017716,0
WBGene00017717,14.306
WBGene00017718,2.427
WBGene00017719,9.792
WBGene00017720,0.621
WBGene00017721,0
WBGene00017722,0
WBGene00017723,0
WBGene00017724,23.405
WBGene00017725,0
WBGene00017726,1.036
WBGene00017727,13.605
WBGene00017729,0
WBGene00017730,0.221
WBGene00017731,0.123
WBGene00017732,0.623
WBGene00017733,5.044
WBGene00017734,190.644
WBGene00017735,52.56
WBGene00017736,0
WBGene00017737,0
WBGene00017738,0
WBGene00017739,0
WBGene00017741,14.723
WBGene00017742,11.264
WBGene00017743,10.528
WBGene00017744,23.151
WBGene00017745,1.699
WBGene00017746,2.822
WBGene00017747,0
WBGene00017748,6.513
WBGene00017749,5.549
WBGene00017750,2.077
WBGene00017751,0
WBGene00017752,0
WBGene00017754,0
WBGene00017755,0
WBGene00017756,15.184
WBGene00017757,4.692
WBGene00017758,1.058
WBGene00017759,71.821
WBGene00017760,20.102
WBGene00017761,0
